building_type,zone,year,n_floor,total_floor,area,kchn_area,ceiling,toilet,parking,rough_finish,num_room,price
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,30,9 м²,-,0,0,0,1,10200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,30,9 м²,-,0,0,0,1,10200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,30,9 м²,-,0,0,0,1,10200000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,7,9,30,9 м²,-,0,0,0,1,10200000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
монолитный,"
Астана, Есильский р-н
показать на карте
",2021,-,-,42,10 м²,-,0,1,0,1,23000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,1,9,30,0,-,0,0,0,1,10900000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2023,2,3,28,0,2.7м,0,1,1,1,8999999
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,5,5,49,0,-,0,0,0,2,20500000
монолитный,"
Астана
показать на карте
",2022,8,9,59,11 м²,2.7м,0,1,1,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",1993,2,12,64,6 м²,-,0,0,0,3,25000000
кирпичный,"
Астана, Сарыарка р-н
показать на карте
",2011,2,11,49,0,-,0,0,0,2,24000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2022,4,9,37,10 м²,2.7м,0,1,0,1,14100000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,4,9,39,0,3м,0,0,0,1,18500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,3,12,85,13 м²,3м,0,1,0,3,32600000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2021,3,9,56,12 м²,2.8м,0,1,0,2,27000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2016,6,9,82,0,2.7м,0,0,0,3,55000000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2020,7,24,52,18 м²,3м,0,1,0,2,34500000
кирпичный,"
Астана, Есильский р-н
показать на карте
",2022,6,10,50,0,3м,0,0,0,2,28000000
кирпичный,"
Астана, Алматы р-н
показать на карте
",2023,8,9,37,11 м²,2.9м,0,0,0,1,10200000
монолитный,"
Астана, р-н Байконур
показать на карте
",2017,3,9,50,9 м²,2.7м,0,0,0,2,25000000
монолитный,"
Астана, Алматы р-н
показать на карте
",2018,-,-,50,0,3м,0,1,0,2,41000000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,-,-,37,0,3м,0,1,0,1,17000000
кирпичный,"
Астана
показать на карте
",2022,-,-,39,11 м²,3м,0,1,1,1,15900000
монолитный,"
Астана, Есильский р-н
показать на карте
",2023,3,12,42,10 м²,3м,0,1,1,1,21500000
